Draft Class,Card Name,Rarity,Type,Card Class,Average,P(1 or more),P(2 or more),P(3 or more)
Rogue,Goldshire Footman,basic,Minion,neutral,0.03851,0.03792,0.00059,0
Rogue,Windfury Harpy,common,Minion,neutral,0.03848,0.0379,0.00057,0.00001
Rogue,Silverback Patriarch,basic,Minion,neutral,0.03845,0.03787,0.00057,0.00001
Rogue,Booty Bay Bodyguard,basic,Minion,neutral,0.03829,0.03758,0.00071,0
Rogue,Pint-Sized Summoner,rare,Minion,neutral,0.03824,0.0377,0.00054,0
Rogue,Stonetusk Boar,basic,Minion,neutral,0.0382,0.03743,0.00077,0
Rogue,Lord of the Arena,basic,Minion,neutral,0.03791,0.03722,0.00066,0.00003
Rogue,Mogu'shan Warden,common,Minion,neutral,0.03778,0.03716,0.00061,0.00001
Rogue,Tauren Warrior,common,Minion,neutral,0.03778,0.03707,0.0007,0.00001
Rogue,Core Hound,basic,Minion,neutral,0.03777,0.03717,0.00058,0.00002
Rogue,Leper Gnome,common,Minion,neutral,0.0374,0.0368,0.00057,0.00003
Rogue,Thrallmar Farseer,common,Minion,neutral,0.03687,0.0363,0.00057,0
Rogue,Injured Blademaster,rare,Minion,neutral,0.03554,0.03501,0.00053,0
Rogue,Sunfury Protector,rare,Minion,neutral,0.03541,0.03462,0.00079,0
Rogue,Leeroy Jenkins,legendary,Minion,neutral,0.03465,0.034,0.00064,0.00001
Rogue,Baron Geddon,legendary,Minion,neutral,0.03459,0.03405,0.00053,0.00001
Rogue,Feral Gibberer,rare,Minion,neutral,0.0345,0.03394,0.00055,0.00001
Rogue,Malygos,legendary,Minion,neutral,0.03438,0.03394,0.00043,0.00001
Rogue,The Lich King,legendary,Minion,neutral,0.03378,0.03329,0.00048,0.00001
Rogue,Faceless Manipulator,epic,Minion,neutral,0.03376,0.0332,0.00055,0.00001
Rogue,Lilian Voss,legendary,Minion,rogue,0.03345,0.03297,0.00047,0.00001
Rogue,The Black Knight,legendary,Minion,neutral,0.03328,0.03268,0.00059,0.00001
Rogue,Sandbinder,epic,Minion,neutral,0.03311,0.03262,0.00049,0
Rogue,Grand Archivist,epic,Minion,neutral,0.03266,0.0322,0.00045,0.00001
Rogue,Doomsayer,epic,Minion,neutral,0.03226,0.03175,0.00051,0
Rogue,Nerubian Unraveler,epic,Minion,neutral,0.03224,0.03181,0.00042,0.00001
Rogue,Big Game Hunter,epic,Minion,neutral,0.03136,0.03095,0.0004,0.00001
Rogue,Sherazin Corpse Flower,legendary,Minion,rogue,0.03065,0.03035,0.0003,0
Rogue,Rummaging Kobold,epic,Minion,neutral,0.03047,0.03007,0.00038,0.00002
Rogue,Emerald Hive Queen,epic,Minion,neutral,0.03006,0.02949,0.00057,0
Rogue,Spectral Cutlass,epic,Weapon,rogue,0.02973,0.02942,0.00031,0
Rogue,Hogger,legendary,Minion,neutral,0.02857,0.02822,0.00034,0.00001
Rogue,Ysera,legendary,Minion,neutral,0.0284,0.02796,0.00044,0
Rogue,Illidan Stormrage,legendary,Minion,neutral,0.0269,0.02657,0.00033,0
Rogue,Evasion,epic,Spell,rogue,0.02686,0.02644,0.00042,0
Rogue,Necrium Vial,epic,Spell,rogue,0.02611,0.02577,0.00034,0
Rogue,Harrison Jones,legendary,Minion,neutral,0.02579,0.02539,0.0004,0
Rogue,Pogo-Hopper,rare,Minion,rogue,0.02538,0.02514,0.00024,0
Rogue,Deathwing,legendary,Minion,neutral,0.02384,0.02357,0.00027,0
Rogue,Prince Valanar,legendary,Minion,neutral,0.02336,0.02314,0.00022,0
Rogue,Spiritsinger Umbra,legendary,Minion,neutral,0.02335,0.02306,0.00029,0
Rogue,Demolisher,rare,Minion,neutral,0.02328,0.02301,0.00026,0.00001
Rogue,Ravenholdt Assassin,rare,Minion,neutral,0.02327,0.02296,0.0003,0.00001
Rogue,Master Swordsmith,rare,Minion,neutral,0.0231,0.0229,0.0002,0
Rogue,Abomination,rare,Minion,neutral,0.02299,0.02272,0.00027,0
Rogue,Lightwarden,rare,Minion,neutral,0.02275,0.02244,0.0003,0.00001
Rogue,Secretkeeper,rare,Minion,neutral,0.02265,0.02237,0.00028,0
Rogue,Mana Addict,rare,Minion,neutral,0.02257,0.02234,0.00023,0
Rogue,Prince Keleseth,legendary,Minion,neutral,0.02226,0.02206,0.00019,0.00001
Rogue,Zola the Gorgon,legendary,Minion,neutral,0.02176,0.0215,0.00026,0
Rogue,Hemet Jungle Hunter,legendary,Minion,neutral,0.02139,0.02119,0.0002,0
Rogue,Murloc Tidecaller,rare,Minion,neutral,0.02132,0.02117,0.00014,0.00001
Rogue,Imp Master,rare,Minion,neutral,0.02105,0.02084,0.00021,0
Rogue,Countess Ashmore,legendary,Minion,neutral,0.01997,0.01976,0.00021,0
Rogue,Prince Taldaram,legendary,Minion,neutral,0.01984,0.0197,0.00014,0
Rogue,Spectral Pillager,epic,Minion,rogue,0.01963,0.01935,0.00028,0
Rogue,Mana Wraith,rare,Minion,neutral,0.01961,0.01941,0.0002,0
Rogue,Master Oakheart,legendary,Minion,neutral,0.01953,0.01933,0.0002,0
Rogue,Biteweed,epic,Minion,rogue,0.01887,0.01867,0.0002,0
Rogue,Southsea Captain,epic,Minion,neutral,0.01878,0.01864,0.00014,0
Rogue,Ticking Abomination,rare,Minion,neutral,0.01872,0.01855,0.00017,0
Rogue,Furbolg Mossbinder,rare,Minion,neutral,0.0184,0.01822,0.00018,0
Rogue,Kingsbane,legendary,Weapon,rogue,0.01825,0.01809,0.00016,0
Rogue,Devilsaur Egg,rare,Minion,neutral,0.01794,0.01774,0.0002,0
Rogue,Gravelsnout Knight,rare,Minion,neutral,0.01783,0.01769,0.00014,0
Rogue,Unpowered Mauler,rare,Minion,neutral,0.01742,0.01721,0.00021,0
Rogue,Young Priestess,rare,Minion,neutral,0.0172,0.01708,0.00012,0
Rogue,Myra's Unstable Element,legendary,Spell,rogue,0.01671,0.01654,0.00017,0
Rogue,Questing Adventurer,rare,Minion,neutral,0.0166,0.01649,0.00011,0
Rogue,Hungry Crab,epic,Minion,neutral,0.01573,0.0156,0.00013,0
Rogue,Tomb Lurker,epic,Minion,neutral,0.01552,0.01535,0.00017,0
Rogue,Meat Wagon,epic,Minion,neutral,0.01351,0.01336,0.00015,0
Rogue,Baleful Banker,epic,Minion,neutral,0.01326,0.01317,0.00009,0
Rogue,Furnacefire Colossus,epic,Minion,neutral,0.01294,0.01287,0.00007,0
Rogue,Dragonhatcher,epic,Minion,neutral,0.01291,0.01279,0.00012,0
Rogue,Skulking Geist,epic,Minion,neutral,0.01273,0.01266,0.00007,0
Rogue,Shimmering Courser,epic,Minion,neutral,0.01256,0.01251,0.00005,0
Rogue,Rattling Rascal,epic,Minion,neutral,0.01255,0.01245,0.0001,0
Rogue,Deathaxe Punisher,epic,Minion,neutral,0.0125,0.01245,0.00005,0
Rogue,Drakkari Enchanter,epic,Minion,neutral,0.01244,0.0124,0.00004,0
Rogue,Star Aligner,epic,Minion,neutral,0.01217,0.01211,0.00006,0
Rogue,Tortollan Primalist,epic,Minion,neutral,0.01206,0.01194,0.00012,0
Rogue,Murloc Warleader,epic,Minion,neutral,0.01196,0.01186,0.0001,0
Rogue,The Beast,legendary,Minion,neutral,0.01193,0.01186,0.00007,0
Rogue,Nozdormu,legendary,Minion,neutral,0.01189,0.01185,0.00004,0
Rogue,Tess Greymane,legendary,Minion,rogue,0.01121,0.01115,0.00006,0
Rogue,Nat Pagle,legendary,Minion,neutral,0.01078,0.01074,0.00004,0
Rogue,Tinkmaster Overspark,legendary,Minion,neutral,0.01044,0.01043,0.00001,0
Rogue,Bloodmage Thalnos,legendary,Minion,neutral,0.01038,0.01035,0.00003,0
Rogue,Captain Greenskin,legendary,Minion,neutral,0.01035,0.01029,0.00006,0
Rogue,Alarm-o-Bot,rare,Minion,neutral,0.01018,0.01017,0.00001,0
Rogue,Coldlight Seer,rare,Minion,neutral,0.00993,0.00988,0.00005,0
Rogue,Arcane Golem,rare,Minion,neutral,0.00958,0.00957,0.00001,0
Rogue,Gadgetzan Auctioneer,rare,Minion,neutral,0.00908,0.00906,0.00002,0
Rogue,King Mukla,legendary,Minion,neutral,0.00897,0.00894,0.00003,0
Rogue,Angry Chicken,rare,Minion,neutral,0.00884,0.0088,0.00004,0
Rogue,Bloodsail Corsair,rare,Minion,neutral,0.00882,0.00881,0.00001,0
Rogue,Ancient Mage,rare,Minion,neutral,0.0088,0.0088,0,0
Rogue,The Voraxx,legendary,Minion,neutral,0.00871,0.00866,0.00005,0
Rogue,Dollmaster Dorian,legendary,Minion,neutral,0.00863,0.00854,0.00009,0
Rogue,Azalina Soulthief,legendary,Minion,neutral,0.0084,0.00834,0.00006,0
Rogue,King Togwaggle,legendary,Minion,neutral,0.00839,0.00837,0.00002,0
Rogue,Ozruk,legendary,Minion,neutral,0.00838,0.00833,0.00005,0
Rogue,The Darkness,legendary,Minion,neutral,0.00833,0.00832,0.00001,0
Rogue,Harbinger Celestia,legendary,Minion,neutral,0.00792,0.00788,0.00004,0
Rogue,Mecha'thun,legendary,Minion,neutral,0.00776,0.00775,0.00001,0
Rogue,Subject 9,legendary,Minion,neutral,0.00752,0.00751,0.00001,0
Rogue,Mountain Giant,epic,Minion,neutral,0.00655,0.00654,0.00001,0
Rogue,Millhouse Manastorm,legendary,Minion,neutral,0.00404,0.00404,0,0
Rogue,Lorewalker Cho,legendary,Minion,neutral,0.00392,0.00391,0.00001,0
Shaman,Crushing Hand,common,Spell,shaman,1.35069,0.75239,0.39324,0.15016
Shaman,Hex,basic,Spell,shaman,1.29679,0.73488,0.3754,0.139
Shaman,Stormforged Axe,common,Weapon,shaman,1.26316,0.72595,0.36225,0.13041
Shaman,Lightning Bolt,common,Spell,shaman,1.25537,0.72269,0.35966,0.12926
Shaman,Zap!,common,Spell,shaman,1.2365,0.71881,0.35169,0.12378
Shaman,Earth Shock,common,Spell,shaman,1.23202,0.71781,0.35089,0.12321
Shaman,Bloodlust,basic,Spell,shaman,1.22379,0.71478,0.3485,0.12028
Shaman,Lightning Storm,rare,Spell,shaman,1.10938,0.69183,0.30542,0.0907
Shaman,Volcano,rare,Spell,shaman,1.00706,0.65138,0.26741,0.07223
Shaman,Voltaic Burst,rare,Spell,shaman,0.929,0.62363,0.23583,0.05842
Shaman,Feral Spirit,rare,Spell,shaman,0.87744,0.60373,0.21501,0.04979
Shaman,Hot Spring Guardian,common,Minion,shaman,0.85849,0.58144,0.2114,0.05355
Shaman,Menacing Nimbus,common,Minion,shaman,0.85609,0.58223,0.20897,0.05308
Shaman,Unbound Elemental,common,Minion,shaman,0.85434,0.57829,0.21048,0.05405
Shaman,Witch's Apprentice,common,Minion,shaman,0.84419,0.57618,0.20627,0.05098
Shaman,Ghost Light Angler,common,Minion,shaman,0.78986,0.55164,0.18709,0.04281
Shaman,Primalfin Totem,rare,Minion,shaman,0.78972,0.56304,0.18244,0.03809
Shaman,Fire Plume Phoenix,common,Minion,neutral,0.78862,0.55313,0.18515,0.04197
Shaman,Bonemare,common,Minion,neutral,0.77168,0.54359,0.17957,0.04045
Shaman,Cobalt Scalebane,common,Minion,neutral,0.76498,0.5409,0.17718,0.03951
Shaman,Tidal Surge,common,Spell,shaman,0.75036,0.53357,0.17219,0.03715
Shaman,Tar Creeper,common,Minion,neutral,0.74055,0.52864,0.16839,0.03662
Shaman,Fire Fly,common,Minion,neutral,0.7397,0.52819,0.16762,0.03702
Shaman,Unstable Evolution,epic,Spell,shaman,0.70991,0.52156,0.15545,0.02903
Shaman,Hyldnir Frostrider,common,Minion,neutral,0.70344,0.51042,0.15524,0.03209
Shaman,Fungalmancer,common,Minion,neutral,0.67018,0.49293,0.14452,0.02791
Shaman,Stoneskin Basilisk,common,Minion,neutral,0.65995,0.48851,0.14001,0.02716
Shaman,Earth Elemental,epic,Minion,shaman,0.62779,0.47935,0.1254,0.02043
Shaman,Stonehill Defender,rare,Minion,neutral,0.60694,0.46754,0.1184,0.01883
Shaman,Deathspeaker,common,Minion,neutral,0.60216,0.45413,0.12203,0.02259
Shaman,Tuskarr Fisherman,common,Minion,neutral,0.59715,0.45321,0.11908,0.02185
Shaman,Violet Wurm,common,Minion,neutral,0.59512,0.45201,0.11898,0.02095
Shaman,Plated Beetle,common,Minion,neutral,0.59457,0.45197,0.11957,0.02032
Shaman,Blazing Invocation,rare,Spell,shaman,0.59371,0.45452,0.11704,0.01944
Shaman,Eggnapper,common,Minion,neutral,0.5902,0.44867,0.11765,0.02088
Shaman,Nesting Roc,common,Minion,neutral,0.58858,0.44881,0.11624,0.02083
Shaman,Furious Ettin,common,Minion,neutral,0.58596,0.44625,0.11593,0.02064
Shaman,Dragonslayer,common,Minion,neutral,0.58578,0.44698,0.1152,0.02013
Shaman,Glacial Shard,common,Minion,neutral,0.58451,0.44723,0.11526,0.01931
Shaman,Shroom Brewer,common,Minion,neutral,0.58361,0.44647,0.11387,0.02026
Shaman,Tanglefur Mystic,common,Minion,neutral,0.57966,0.44459,0.11289,0.01932
Shaman,Toxicologist,common,Minion,neutral,0.57751,0.44261,0.11297,0.01924
Shaman,Spring Rocket,common,Minion,neutral,0.57708,0.44287,0.11286,0.01882
Shaman,Mecharoo,common,Minion,neutral,0.57706,0.44154,0.11372,0.01934
Shaman,Grim Necromancer,common,Minion,neutral,0.57528,0.44073,0.11263,0.01927
Shaman,Wargear,common,Minion,neutral,0.57525,0.44206,0.11139,0.01922
Shaman,Swift Messenger,common,Minion,neutral,0.57407,0.44017,0.11219,0.01902
Shaman,Cursed Disciple,common,Minion,neutral,0.57343,0.44219,0.10958,0.01871
Shaman,Blackwald Pixie,common,Minion,neutral,0.57333,0.44037,0.11158,0.01877
Shaman,Piloted Reaper,common,Minion,neutral,0.57222,0.43766,0.11188,0.01966
Shaman,Electrowright,common,Minion,neutral,0.57159,0.43947,0.10987,0.01964
Shaman,Stubborn Gastropod,common,Minion,neutral,0.57053,0.43687,0.11194,0.01905
Shaman,Ravencaller,common,Minion,neutral,0.56935,0.43722,0.11012,0.01914
Shaman,Saronite Chain Gang,rare,Minion,neutral,0.54791,0.43281,0.09895,0.01454
Shaman,Elementary Reaction,common,Spell,shaman,0.54593,0.424,0.10323,0.01665
Shaman,Deranged Doctor,common,Minion,neutral,0.53552,0.41766,0.10039,0.01558
Shaman,Rotten Applebaum,common,Minion,neutral,0.5338,0.41815,0.09814,0.01538
Shaman,Walnut Sprite,common,Minion,neutral,0.5324,0.41714,0.09786,0.01543
Shaman,Brrrloc,common,Minion,shaman,0.52063,0.40992,0.09495,0.01404
Shaman,Flametongue Totem,basic,Minion,shaman,0.5033,0.3978,0.09048,0.0136
Shaman,Kaboom Bot,common,Minion,neutral,0.50168,0.3973,0.08904,0.01367
Shaman,Steel Rager,common,Minion,neutral,0.50146,0.39651,0.08913,0.01407
Shaman,Fire Elemental,basic,Minion,shaman,0.50121,0.3971,0.0889,0.01364
Shaman,Skaterbot,common,Minion,neutral,0.50043,0.39664,0.08872,0.01335
Shaman,Arcane Dynamo,rare,Minion,neutral,0.49982,0.40166,0.08612,0.01105
Shaman,Coppertail Imposter,common,Minion,neutral,0.4995,0.39478,0.0898,0.01323
Shaman,Cloakscale Chemist,common,Minion,neutral,0.49747,0.39426,0.08757,0.01384
Shaman,Upgradeable Framebot,common,Minion,neutral,0.49648,0.39464,0.08697,0.0133
Shaman,Missile Launcher,rare,Minion,neutral,0.48183,0.39047,0.08049,0.00993
Shaman,Pumpkin Peasant,common,Minion,neutral,0.45995,0.37241,0.07574,0.01071
Shaman,Primordial Drake,epic,Minion,neutral,0.445,0.36766,0.06866,0.00794
Shaman,Gilnean Royal Guard,rare,Minion,neutral,0.43673,0.3616,0.06711,0.00743
Shaman,Thunderhead,epic,Minion,shaman,0.43088,0.35801,0.06543,0.00694
Shaman,Bone Drake,rare,Minion,neutral,0.42287,0.3528,0.06314,0.00642
Shaman,Lone Champion,rare,Minion,neutral,0.42133,0.35261,0.06141,0.00677
Shaman,Giggling Inventor,rare,Minion,neutral,0.41976,0.34933,0.06291,0.00698
Shaman,Phantom Militia,rare,Minion,neutral,0.4185,0.3478,0.06349,0.00672
Shaman,Witchwood Grizzly,rare,Minion,neutral,0.41719,0.34756,0.06228,0.00685
Shaman,Storm Chaser,rare,Minion,shaman,0.4112,0.34133,0.06204,0.00738
Shaman,Beakered Lightning,common,Spell,shaman,0.39463,0.32852,0.05863,0.00694
Shaman,Dark Iron Dwarf,common,Minion,neutral,0.3865,0.32298,0.05625,0.00664
Shaman,Rockbiter Weapon,basic,Spell,shaman,0.38378,0.32084,0.05606,0.00631
Shaman,Stormwind Champion,basic,Minion,neutral,0.37694,0.31467,0.05484,0.0068
Shaman,Forked Lightning,common,Spell,shaman,0.37285,0.31366,0.05254,0.00617
Shaman,Sated Threshadon,common,Minion,neutral,0.36105,0.30511,0.04989,0.0055
Shaman,Corrosive Sludge,common,Minion,neutral,0.35866,0.30316,0.04963,0.00533
Shaman,Igneous Elemental,common,Minion,neutral,0.35586,0.30152,0.04862,0.00528
Shaman,Rockpool Hunter,common,Minion,neutral,0.35567,0.30049,0.04951,0.00524
Shaman,Hench-Clan Thug,common,Minion,neutral,0.35541,0.30072,0.04862,0.00558
Shaman,Fungal Enchanter,common,Minion,neutral,0.35482,0.30054,0.04833,0.0055
Shaman,Amani Berserker,common,Minion,neutral,0.35357,0.29937,0.04833,0.00533
Shaman,Giant Wasp,common,Minion,neutral,0.35351,0.29969,0.04812,0.00526
Shaman,Sunborne Val'kyr,common,Minion,neutral,0.35284,0.29894,0.0483,0.0053
Shaman,Bloodsail Raider,common,Minion,neutral,0.35187,0.29814,0.04868,0.00472
Shaman,Green Jelly,common,Minion,neutral,0.35139,0.29715,0.04866,0.00521
Shaman,Charged Devilsaur,epic,Minion,neutral,0.34939,0.30043,0.04491,0.00385
Shaman,Dire Wolf Alpha,common,Minion,neutral,0.34863,0.29665,0.04708,0.00454
Shaman,Bittertide Hydra,epic,Minion,neutral,0.3475,0.29866,0.04475,0.00385
Shaman,Worgen Abomination,epic,Minion,neutral,0.34032,0.29325,0.04303,0.00382
Shaman,Earthen Might,rare,Spell,shaman,0.3126,0.27002,0.03909,0.00333
Shaman,Spellbreaker,common,Minion,neutral,0.31216,0.26846,0.03936,0.00401
Shaman,Lava Burst,rare,Spell,shaman,0.30569,0.26429,0.03776,0.00341
Shaman,Scarlet Crusader,common,Minion,neutral,0.30445,0.26297,0.03803,0.00326
Shaman,Chillwind Yeti,basic,Minion,neutral,0.30355,0.26357,0.03653,0.00317
Shaman,Mad Bomber,common,Minion,neutral,0.3014,0.26062,0.03716,0.00341
Shaman,Earthen Ring Farseer,common,Minion,neutral,0.29312,0.25576,0.03409,0.00299
Shaman,Acidic Swamp Ooze,basic,Minion,neutral,0.29307,0.25537,0.0342,0.00325
Shaman,Weaponized Pinata,epic,Minion,neutral,0.29259,0.25773,0.03238,0.00236
Shaman,Nightmare Amalgam,epic,Minion,neutral,0.29215,0.25723,0.0322,0.00262
Shaman,Omega Mind,epic,Minion,shaman,0.29195,0.25531,0.03345,0.00297
Shaman,Mossy Horror,epic,Minion,neutral,0.29032,0.25595,0.0317,0.00252
Shaman,Faerie Dragon,common,Minion,neutral,0.289,0.2526,0.03318,0.00297
Shaman,Replicating Menace,rare,Minion,neutral,0.28157,0.24816,0.03075,0.00254
Shaman,Spiteful Summoner,epic,Minion,neutral,0.27721,0.24625,0.02891,0.00201
Shaman,Mind Control Tech,rare,Minion,neutral,0.2772,0.24534,0.02958,0.00216
Shaman,Argent Commander,rare,Minion,neutral,0.26432,0.23601,0.0267,0.00155
Shaman,Explodinator,common,Minion,neutral,0.25291,0.22459,0.02636,0.00183
Shaman,Kobold Hermit,common,Minion,shaman,0.2528,0.22462,0.02621,0.00191
Shaman,Bronze Gatekeeper,common,Minion,neutral,0.25068,0.22287,0.02572,0.00198
Shaman,Damaged Stegotron,common,Minion,neutral,0.24935,0.22159,0.02601,0.00169
Shaman,Microtech Controller,common,Minion,neutral,0.24928,0.22062,0.02652,0.00203
Shaman,Brainstormer,common,Minion,neutral,0.24922,0.22182,0.02566,0.00167
Shaman,Necrotic Geist,common,Minion,neutral,0.2491,0.22157,0.02539,0.00203
Shaman,Rusty Recycler,common,Minion,neutral,0.24901,0.22167,0.02541,0.00186
Shaman,Bull Dozer,common,Minion,neutral,0.24891,0.22085,0.026,0.00193
Shaman,Air Elemental,common,Minion,shaman,0.24881,0.22037,0.02605,0.00227
Shaman,Fallen Sun Cleric,common,Minion,neutral,0.24849,0.22127,0.02535,0.00177
Shaman,Hoarding Dragon,common,Minion,neutral,0.24705,0.21984,0.02546,0.00169
Shaman,Corridor Creeper,epic,Minion,neutral,0.23059,0.20789,0.02133,0.00131
Shaman,Vicious Scalehide,common,Minion,neutral,0.22949,0.20607,0.02178,0.00159
Shaman,Sunwalker,rare,Minion,neutral,0.22378,0.20249,0.0201,0.00111
Shaman,Wild Pyromancer,rare,Minion,neutral,0.22143,0.20104,0.01932,0.00107
Shaman,Boulderfist Ogre,basic,Minion,neutral,0.21704,0.19578,0.01982,0.00133
Shaman,River Crocolisk,basic,Minion,neutral,0.21606,0.19471,0.01993,0.00133
Shaman,Twilight Drake,rare,Minion,neutral,0.21598,0.19648,0.01847,0.00099
Shaman,Doomhammer,epic,Weapon,shaman,0.21464,0.19426,0.01896,0.00134
Shaman,Sea Giant,epic,Minion,neutral,0.19636,0.1802,0.01522,0.00087
Shaman,E.M.P. Operative,epic,Minion,neutral,0.1962,0.17941,0.01598,0.00078
Shaman,Loose Specimen,epic,Minion,neutral,0.19571,0.1785,0.01626,0.00091
Shaman,Augmented Elekk,epic,Minion,neutral,0.19449,0.17839,0.0153,0.00079
Shaman,Swamp Leech,common,Minion,neutral,0.1868,0.17038,0.01563,0.00078
Shaman,Marsh Drake,common,Minion,neutral,0.18672,0.17109,0.01487,0.00074
Shaman,Stranglethorn Tiger,common,Minion,neutral,0.18527,0.16914,0.01531,0.00077
Shaman,Loot Hoarder,common,Minion,neutral,0.18349,0.16824,0.01433,0.00089
Shaman,Acolyte of Pain,common,Minion,neutral,0.18293,0.16816,0.01391,0.00083
Shaman,Raging Worgen,common,Minion,neutral,0.18244,0.16695,0.01465,0.00082
Shaman,Argent Squire,common,Minion,neutral,0.18238,0.16739,0.01414,0.00083
Shaman,Bloodfen Raptor,basic,Minion,neutral,0.18229,0.16715,0.01437,0.00075
Shaman,Silver Hand Knight,common,Minion,neutral,0.18208,0.16702,0.01413,0.00087
Shaman,Dire Mole,common,Minion,neutral,0.18193,0.16697,0.01418,0.00075
Shaman,Shattered Sun Cleric,basic,Minion,neutral,0.1817,0.16629,0.01459,0.0008
Shaman,Grave Shambler,common,Minion,neutral,0.18092,0.16582,0.01398,0.00107
Shaman,Spiteful Smith,common,Minion,neutral,0.18087,0.16618,0.0138,0.00083
Shaman,Frost Elemental,common,Minion,neutral,0.18083,0.16634,0.01366,0.0008
Shaman,Youthful Brewmaster,common,Minion,neutral,0.18082,0.16624,0.01384,0.00071
Shaman,Guild Recruiter,common,Minion,neutral,0.1803,0.1648,0.01464,0.00081
Shaman,Muck Hunter,epic,Minion,neutral,0.18012,0.16593,0.01343,0.00074
Shaman,Acherus Veteran,common,Minion,neutral,0.17966,0.1648,0.01407,0.00077
Shaman,Harvest Golem,common,Minion,neutral,0.17947,0.165,0.01371,0.00073
Shaman,Sen'jin Shieldmasta,basic,Minion,neutral,0.17926,0.16508,0.01323,0.0009
Shaman,Giant Mastodon,common,Minion,neutral,0.17888,0.16443,0.01365,0.00079
Shaman,Sleepy Dragon,common,Minion,neutral,0.17824,0.16398,0.01365,0.00058
Shaman,Sewer Crawler,common,Minion,neutral,0.17781,0.16359,0.01342,0.00078
Shaman,Volatile Elemental,common,Minion,neutral,0.17736,0.16331,0.01342,0.0006
Shaman,Stormwatcher,common,Minion,neutral,0.1773,0.16306,0.01354,0.00066
Shaman,Kobold Apprentice,common,Minion,neutral,0.17595,0.16165,0.01339,0.0009
Shaman,Tainted Zealot,common,Minion,neutral,0.17478,0.16147,0.01265,0.00065
Shaman,Silvermoon Guardian,common,Minion,neutral,0.17429,0.15994,0.01359,0.00073
Shaman,Stegodon,common,Minion,neutral,0.17321,0.15998,0.01248,0.0007
Shaman,Boisterous Bard,common,Minion,neutral,0.17177,0.15815,0.0128,0.0008
Shaman,Trogg Gloomeater,common,Minion,neutral,0.17087,0.15713,0.01289,0.00081
Shaman,Venomancer,common,Minion,neutral,0.17047,0.1571,0.01272,0.00064
Shaman,Ravasaur Runt,common,Minion,neutral,0.16516,0.15264,0.01184,0.00068
Shaman,Spellshifter,common,Minion,neutral,0.1651,0.15296,0.0116,0.00051
Shaman,Emerald Reaver,common,Minion,neutral,0.15956,0.14762,0.01132,0.00061
Shaman,Ice Fishing,common,Spell,shaman,0.1577,0.14593,0.01121,0.00053
Shaman,Pterrordax Hatchling,common,Minion,neutral,0.15742,0.1459,0.01097,0.00053
Shaman,Toothy Chest,common,Minion,neutral,0.15565,0.14408,0.01115,0.0004
Shaman,Blood Knight,epic,Minion,neutral,0.15052,0.14054,0.00957,0.00039
Shaman,Frost Shock,basic,Spell,shaman,0.14717,0.13722,0.00955,0.00039
Shaman,Cult Master,common,Minion,neutral,0.14655,0.1368,0.0093,0.00045
Shaman,Volcanosaur,rare,Minion,neutral,0.14256,0.13333,0.00884,0.00036
Shaman,Golakka Crawler,rare,Minion,neutral,0.14012,0.13124,0.00857,0.00031
